,addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,secondary_filters_name,secondary_filters_tree,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
15,,,Tel.,C Villarroel,Telèfons,8011,55734068,935327743,BARCELONA,2.158619923451321,41.38371144092215,Bars i pubs musicals,651,Eixample,429650.28684830246,71,﻿99400165181,,True,2,,,8,16,Bar People Lounge,363809,2006-07-19T13:56:09,4581695.590485244,,2021-05-28T14:37:53.510553,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,215909,l'Antiga Esquerra de l'Eixample,True,20001
16,,,Tel.,C Villarroel,Telèfons,8011,55734069,935327743,BARCELONA,2.158619923451321,41.38371144092215,Cocteleries,651,Eixample,429650.28684830246,71,﻿99400165181,,True,2,,,8,17,Bar People Lounge,363809,2006-07-19T13:56:09,4581695.590485244,,2021-05-28T14:37:53.510553,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,,215909,l'Antiga Esquerra de l'Eixample,True,20001
17,,,Tel.,C Villarroel,Telèfons,8011,55734076,935327743,BARCELONA,2.158619923451321,41.38371144092215,Xampanyeries,651,Eixample,429650.28684830246,71,﻿99400165181,,True,2,,,8,18,Bar People Lounge,363809,2006-07-19T13:56:09,4581695.590485244,,2021-05-28T14:37:53.510553,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,,215909,l'Antiga Esquerra de l'Eixample,True,20001
18,,,Tel.,C Matilde,Telèfons,8012,55734068,669177945,BARCELONA,2.157008236365306,41.40052351637183,Bars i pubs musicals,651,Gràcia,429533.68759069603,2,﻿99400161793,,True,6,,,31,19,Bar musical Vinilo,205808,2006-06-09T13:12:03,4583563.353238393,,2021-05-28T14:37:50.735227,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,215904,la Vila de Gràcia,True,20001
19,,,Tel.,C Matilde,Telèfons,8012,55734069,669177945,BARCELONA,2.157008236365306,41.40052351637183,Cocteleries,651,Gràcia,429533.68759069603,2,﻿99400161793,,True,6,,,31,20,Bar musical Vinilo,205808,2006-06-09T13:12:03,4583563.353238393,,2021-05-28T14:37:50.735227,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,,215904,la Vila de Gràcia,True,20001
20,,,Tel.,C Matilde,Telèfons,8012,55734076,669177945,BARCELONA,2.157008236365306,41.40052351637183,Xampanyeries,651,Gràcia,429533.68759069603,2,﻿99400161793,,True,6,,,31,21,Bar musical Vinilo,205808,2006-06-09T13:12:03,4583563.353238393,,2021-05-28T14:37:50.735227,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,,215904,la Vila de Gràcia,True,20001
21,,,Tel.,C Topazi,Telèfons,8012,55734068,691054300,BARCELONA,2.1548549884579242,41.405092690581945,Bars i pubs musicals,651,Gràcia,429358.6431845937,24,﻿99400576535,,True,6,,,31,22,Bar musical Le Standard,338200,2018-02-08T11:19:49,4584072.371237525,,2021-03-03T22:14:48.062993,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,231090,la Vila de Gràcia,True,20001
22,,,Tel.,C Carme,Telèfons,8001,55734069,938072857,BARCELONA,2.1680303039281594,41.3809386993451,Cocteleries,651,Ciutat Vella,430434.162292993,63,﻿99400566394,,True,1,,,1,23,Bar Muy Buenas,67307,2017-12-18T13:21:28,4581380.1687258575,,2021-05-28T14:38:29.052827,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,,231123,el Raval,True,20001
23,,,Tel.,C Carme,Telèfons,8001,55734076,938072857,BARCELONA,2.1680303039281594,41.3809386993451,Xampanyeries,651,Ciutat Vella,430434.162292993,63,﻿99400566394,,True,1,,,1,24,Bar Muy Buenas,67307,2017-12-18T13:21:28,4581380.1687258575,,2021-05-28T14:38:29.052827,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,,231123,el Raval,True,20001
24,,,Tel.,Pl Urquinaona,Telèfons,8010,55734068,934815294,BARCELONA,2.1729732125359145,41.389519714259784,Bars i pubs musicals,651,Eixample,430856.5629912059,5,﻿99400201862,,True,2,,,7,25,Pub The George Payne Irish Bar,232902,2008-03-11T13:22:27,4582328.863554463,,2021-03-03T22:16:10.115874,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,220582,la Dreta de l'Eixample,True,20001
25,,,Tel.,C Camp,Telèfons,8021,55734068,932127752,BARCELONA,2.13817494725461,41.401629005577384,Bars i pubs musicals,651,Sarrià-Sant Gervasi,427960.60484518466,3,﻿92086025238,,True,5,,,26,26,Bar musical Abanico,57201,1988-01-30T00:00:00,4583701.573558845,,2021-05-28T14:37:33.012716,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,166044,Sant Gervasi - Galvany,True,20001
26,,,Tel.,C Camp,Telèfons,8021,55734069,932127752,BARCELONA,2.13817494725461,41.401629005577384,Cocteleries,651,Sarrià-Sant Gervasi,427960.60484518466,3,﻿92086025238,,True,5,,,26,27,Bar musical Abanico,57201,1988-01-30T00:00:00,4583701.573558845,,2021-05-28T14:37:33.012716,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,,166044,Sant Gervasi - Galvany,True,20001
27,,,Tel.,Pl Reial,Telèfons,8002,55734070,933041210,BARCELONA,2.1752857129194934,41.3797353120014,Discoteques,651,Ciutat Vella,431039.5634355078,17,﻿75990334360,,True,1,,,2,40,Sala Tarantos,276001,1996-09-18T00:00:00,4581240.772210454,,2021-03-03T22:15:59.106668,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,150525,el Barri Gòtic,True,20001
28,,,Tel.,C Camp,Telèfons,8021,55734076,932127752,BARCELONA,2.13817494725461,41.401629005577384,Xampanyeries,651,Sarrià-Sant Gervasi,427960.60484518466,3,﻿92086025238,,True,5,,,26,28,Bar musical Abanico,57201,1988-01-30T00:00:00,4583701.573558845,,2021-05-28T14:37:33.012716,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,,166044,Sant Gervasi - Galvany,True,20001
29,,,Tel.,Pl Comercial,Telèfons,8003,55734068,932683272,BARCELONA,2.183651690111131,41.38514950183597,Bars i pubs musicals,651,Ciutat Vella,431744.772458145,10,﻿75990348434,,True,1,,,4,29,Bar Café del Born Nou,85309,1996-09-18T00:00:00,4581835.2235519,,2021-03-03T22:15:55.564387,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,151593,"Sant Pere, Santa Caterina i la Ribera",True,20001
30,,,Tel.,C Rosselló,Telèfons,8008,55734070,932376528,BARCELONA,2.156938618778249,41.39315031085824,Discoteques,651,Eixample,429519.9028960545,217,﻿75990491713,,True,2,,,8,30,Discoteca Mojito Club,289105,1998-04-11T00:00:00,4582744.846219884,,2021-03-03T22:14:52.609664,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,155279,l'Antiga Esquerra de l'Eixample,True,20001
31,,,Tel.,C Comte d'Urgell,Telèfons,8011,55734068,934531154,BARCELONA,2.157687555012478,41.38304043886288,Bars i pubs musicals,651,Eixample,429571.60462865443,90,﻿92086026130,,True,2,,,8,31,Bar musical San Trop,349706,1988-03-17T00:00:00,4581621.854188476,,2021-03-03T22:15:38.623586,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,166279,l'Antiga Esquerra de l'Eixample,True,20001
32,,,Tel.,C Grassot,Telèfons,8025,55734070,932073855,BARCELONA,2.1675628794596205,41.40361582570629,Discoteques,651,Gràcia,430419.2649171651,36,﻿75990368466,,True,6,,,32,32,Sala Almodobar,149605,1996-09-18T00:00:00,4583898.126156689,,2021-03-03T22:14:43.425359,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,152101,el Camp d'en Grassot i Gràcia Nova,True,20001
33,,,Tel.,C Grassot,Telèfons,8025,55734072,932073855,BARCELONA,2.1675628794596205,41.40361582570629,Karaokes,651,Gràcia,430419.2649171651,36,﻿75990368466,,True,6,,,32,33,Sala Almodobar,149605,1996-09-18T00:00:00,4583898.126156689,,2021-03-03T22:14:43.425359,65103002003004,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Karaokes,,152101,el Camp d'en Grassot i Gràcia Nova,True,20001
34,,,Tel.,Av Francesc Ferrer Guàrdia,Telèfons,8038,55734068,933251155,BARCELONA,2.1467430809493484,41.36914809976753,Bars i pubs musicals,651,Sants-Montjuïc,428641.3109980409,13,﻿99400050225,,True,3,,,11,34,Restaurant Cafeteria Bòria Café *Poble Espanyol,198702,2003-07-08T12:59:46,4580088.501961428,,2021-03-03T22:16:00.884607,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,207212,el Poble-sec,True,20001
35,,,Tel.,Av Francesc Ferrer Guàrdia,Telèfons,8038,60731068,933251155,BARCELONA,2.1467430809493484,41.36914809976753,Restaurants,651,Sants-Montjuïc,428641.3109980409,13,﻿99400050225,,True,3,,,11,35,Restaurant Cafeteria Bòria Café *Poble Espanyol,198702,2003-07-08T12:59:46,4580088.501961428,,2021-03-03T22:16:00.884607,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,,207212,el Poble-sec,True,20001
36,,,Tel.,C Tajo,Telèfons,8031,55734068,933184155,BARCELONA,2.163007312312215,41.43023628261143,Bars i pubs musicals,651,Horta-Guinardó,430067.03872437193,5,﻿75990702934,,True,7,,,43,36,Bar Musical Perifèric,329505,2001-05-26T00:00:00,4586857.173238792,,2021-03-03T22:15:29.802215,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,157415,Horta,True,20001
37,,,Tel.,Diputació,Telèfons,8007,55734070,934878342,BARCELONA,2.1642817404498693,41.388467827264044,Discoteques,651,Eixample,430128.7810878638,233,﻿99182194919,,True,2,,,7,37,Discoteca Arena Clàssic,100800,1999-07-01T00:00:00,4582219.056476287,,2021-03-03T22:15:47.413451,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,203502,la Dreta de l'Eixample,True,20001
38,,,Tel.,C Casanova,Telèfons,8036,55734070,672348031,BARCELONA,2.1500566668254297,41.39189003836696,Discoteques,651,Eixample,428943.192529147,171,﻿99350182951,,True,2,,,8,38,Discoteca Bachata Dance Club,70607,1999-12-16T00:00:00,4582610.5534093715,,2021-03-03T22:15:51.819516,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,205226,l'Antiga Esquerra de l'Eixample,True,20001
39,,,Tel.,C Allada-Vermell,Telèfons,8003,55734068,933152053,BARCELONA,2.1810515500594216,41.3867019384485,Bars i pubs musicals,651,Ciutat Vella,431529.0005202287,16,﻿98238104125,,True,1,,,4,39,Pub anglès The Black Horse,12906,1998-08-26T00:00:00,4582009.623806381,,2021-03-03T22:15:46.190341,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,201116,"Sant Pere, Santa Caterina i la Ribera",True,20001
40,,,Tel.,Av Francesc Ferrer i Guàrdia,Telèfons,8038,55734075,933256895,BARCELONA,2.1467430809493484,41.36914809976753,Tablaos flamencs,651,Sants-Montjuïc,428641.3109980409,13,﻿75990334365,,True,3,,,11,41,Restaurant Tablao de Carmen *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2021-03-03T22:14:41.213082,65103002003007,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Tablaos flamencs,,150216,el Poble-sec,True,20001
41,,,Tel.,Av Francesc Ferrer i Guàrdia,Telèfons,8038,60731068,933256895,BARCELONA,2.1467430809493484,41.36914809976753,Restaurants,651,Sants-Montjuïc,428641.3109980409,13,﻿75990334365,,True,3,,,11,42,Restaurant Tablao de Carmen *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2021-03-03T22:14:41.213082,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,,150216,el Poble-sec,True,20001
42,,,Tel.,Pl Joaquim Xirau i Palau,Telèfons,8002,55734068,934126263,BARCELONA,2.1765998961527933,41.37836288375026,Bars i pubs musicals,651,Ciutat Vella,431148.0054125235,3,﻿99400073886,,True,1,,,2,43,Flaherty's Irish Bar,701152,2004-02-18T14:05:02,4581087.362729956,,2021-03-03T22:16:01.793505,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,208412,el Barri Gòtic,True,20001
43,,,Tel.,Av Francesc Ferrer Guàrdia,Telèfons,8038,55734068,934246110,BARCELONA,2.1467430809493484,41.36914809976753,Bars i pubs musicals,651,Sants-Montjuïc,428641.3109980409,25,﻿75990331366,,True,3,,,11,44,Restaurant La Bodeguita del Poble *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2021-05-28T14:37:22.818605,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,150058,el Poble-sec,True,20001
44,,,Tel.,Av Francesc Ferrer Guàrdia,Telèfons,8038,55734069,934246110,BARCELONA,2.1467430809493484,41.36914809976753,Cocteleries,651,Sants-Montjuïc,428641.3109980409,25,﻿75990331366,,True,3,,,11,45,Restaurant La Bodeguita del Poble *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2021-05-28T14:37:22.818605,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,,150058,el Poble-sec,True,20001
45,,,Tel.,Av Francesc Ferrer Guàrdia,Telèfons,8038,55734070,934246110,BARCELONA,2.1467430809493484,41.36914809976753,Discoteques,651,Sants-Montjuïc,428641.3109980409,25,﻿75990331366,,True,3,,,11,46,Restaurant La Bodeguita del Poble *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2021-05-28T14:37:22.818605,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,150058,el Poble-sec,True,20001
46,,,Tel.,Av Francesc Ferrer Guàrdia,Telèfons,8038,55734076,934246110,BARCELONA,2.1467430809493484,41.36914809976753,Xampanyeries,651,Sants-Montjuïc,428641.3109980409,25,﻿75990331366,,True,3,,,11,47,Restaurant La Bodeguita del Poble *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2021-05-28T14:37:22.818605,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,,150058,el Poble-sec,True,20001
47,,,Tel.,Av Francesc Ferrer Guàrdia,Telèfons,8038,60731068,934246110,BARCELONA,2.1467430809493484,41.36914809976753,Restaurants,651,Sants-Montjuïc,428641.3109980409,25,﻿75990331366,,True,3,,,11,48,Restaurant La Bodeguita del Poble *Poble Espanyol,198702,1996-09-18T00:00:00,4580088.501961428,,2021-05-28T14:37:22.818605,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,,150058,el Poble-sec,True,20001
48,,,Tel.,Av Diagonal,Telèfons,8029,55734068,933220800,BARCELONA,2.135399034259255,41.389745622801144,Bars i pubs musicals,651,Les Corts,427715.4005103696,547,﻿75990352099,,True,4,,,19,49,Bikini Barcelona,144601,1996-09-18T00:00:00,4582384.6073536035,,2021-03-03T22:14:41.847474,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,152086,les Corts,True,20001
49,,,Tel.,Av Diagonal,Telèfons,8029,55734070,933220800,BARCELONA,2.135399034259255,41.389745622801144,Discoteques,651,Les Corts,427715.4005103696,547,﻿75990352099,,True,4,,,19,50,Bikini Barcelona,144601,1996-09-18T00:00:00,4582384.6073536035,,2021-03-03T22:14:41.847474,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,152086,les Corts,True,20001
50,,,Tel.,C Pau Claris,Telèfons,8009,55734068,932151779,BARCELONA,2.1657598568272727,41.3936572682303,Bars i pubs musicals,651,Eixample,430257.90871357126,139,﻿75990279814,,True,2,,,7,51,Bar Musical The Daily Telegraph,247659,1996-09-18T00:00:00,4582793.9898934625,,2021-03-03T22:14:33.249828,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,148580,la Dreta de l'Eixample,True,20001
51,,,Tel.,Passeig Marítim de la Barceloneta,Telèfons,8003,55734068,932259200,Barcelona,2.1952328977717435,41.38346152967781,Bars i pubs musicals,651,Ciutat Vella,432711.3501010566,36,﻿99400084667,,True,1,,,3,52,Discoteca Restaurant Japonès Shôko,197903,2004-04-30T14:28:24,4581638.770662862,,2022-03-01T13:54:23.529744,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,210679,la Barceloneta,True,20001
52,,,Tel.,Passeig Marítim de la Barceloneta,Telèfons,8003,55734070,932259200,Barcelona,2.1952328977717435,41.38346152967781,Discoteques,651,Ciutat Vella,432711.3501010566,36,﻿99400084667,,True,1,,,3,53,Discoteca Restaurant Japonès Shôko,197903,2004-04-30T14:28:24,4581638.770662862,,2022-03-01T13:54:23.529744,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,210679,la Barceloneta,True,20001
53,,,Tel.,Passeig Marítim de la Barceloneta,Telèfons,8003,60731068,932259200,Barcelona,2.1952328977717435,41.38346152967781,Restaurants,651,Ciutat Vella,432711.3501010566,36,﻿99400084667,,True,1,,,3,54,Discoteca Restaurant Japonès Shôko,197903,2004-04-30T14:28:24,4581638.770662862,,2022-03-01T13:54:23.529744,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,,210679,la Barceloneta,True,20001
54,,,Tel.,Tajo,Telèfons,8031,55734070,628769875,BARCELONA,2.162401157494425,41.4295787565448,Discoteques,651,Horta-Guinardó,430015.6862378831,35,﻿99111164534,,True,7,,,43,55,Discoteca New Kimbara,329505,1999-04-21T00:00:00,4586784.664934682,,2021-03-03T22:15:50.743856,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,202597,Horta,True,20001
55,,,Tel.,Pl Reial,Telèfons,8002,55734070,933177666,BARCELONA,2.175192398978123,41.38057557729068,Discoteques,651,Ciutat Vella,431032.6484836029,7,﻿99400204473,75990053121,True,1,,,2,56,Sala-Escenari,276001,2008-04-16T00:00:00,4581334.131297817,Sidecar Factory Club,2021-03-03T22:16:14.185590,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,220562,el Barri Gòtic,True,20001
56,,,Tel.,C Bruniquer,Telèfons,8024,55734070,932199345,BARCELONA,2.1621229744263215,41.40563998617621,Discoteques,651,Gràcia,429966.73026589915,59,﻿75990364728,,True,6,,,31,57,Sala Almo2bar,50009,1996-09-18T00:00:00,4584127.229829011,,2021-03-03T22:14:44.988752,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,151852,la Vila de Gràcia,True,20001
57,,,Tel.,Balmes,Telèfons,8008,55734068,606880101,BARCELONA,2.1602391416204614,41.39102245931156,Bars i pubs musicals,651,Eixample,429793.54028656345,83,﻿75990176444,,True,2,,,8,58,Bar musical New Fizz Barcelona,32700,1996-09-18T00:00:00,4582505.935607715,,2021-05-28T14:37:23.633717,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,147994,l'Antiga Esquerra de l'Eixample,True,20001
58,,,Tel.,Pl Sol,Telèfons,8012,55734069,934152238,BARCELONA,2.156992243717523,41.4017887133653,Cocteleries,651,Gràcia,429533.7175609925,7,﻿75990121097,,True,6,,,31,103,Bar musical Woody,326904,1996-09-18T00:00:00,4583703.8268683115,,2021-05-28T14:37:17.228339,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,,144429,la Vila de Gràcia,True,20001
59,,,Tel.,Balmes,Telèfons,8008,55734069,606880101,BARCELONA,2.1602391416204614,41.39102245931156,Cocteleries,651,Eixample,429793.54028656345,83,﻿75990176444,,True,2,,,8,59,Bar musical New Fizz Barcelona,32700,1996-09-18T00:00:00,4582505.935607715,,2021-05-28T14:37:23.633717,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,,147994,l'Antiga Esquerra de l'Eixample,True,20001
