,addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,secondary_filters_name,secondary_filters_tree,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
10,,,Tel.,Salvador Espriu,Telèfons,8005,,932254938,BARCELONA,2.195594284596053,41.389220435875174,,,Sant Martí,432747.50162185624,23,﻿62124158,,True,10,,,67,11,Clínica Veterinària Marina,700662,2000-03-02T00:00:00,4582277.834433763,,2000-04-26T00:00:00,,,,129218,la Vila Olímpica del Poblenou,True,20001
11,,,Tel.,Rossend Arús,Telèfons,8014,,934171140,BARCELONA,2.138497985828923,41.37192999941327,,,Sants-Montjuïc,427954.8286073705,37,﻿62141218,,True,3,,,16,12,Consultori Veterinari,289207,2000-03-02T00:00:00,4580404.163733845,,2000-03-02T00:00:00,,,,129220,la Bordeta,True,20001
12,,,Tel.,Av Esplugues,Telèfons,8034,,932035222,BARCELONA,2.109799941014397,41.39027332082798,,,Les Corts,425575.7792884795,74,﻿75990209897,,True,4,,,21,13,Garden Center Conillas,115400,1996-09-18T00:00:00,4582464.863106342,,2011-07-15T12:01:37,,,,146753,Pedralbes,True,20001
13,,,Tel.,C Aribau,Telèfons,8036,,933235444,BARCELONA,2.1565825259041027,41.390374273988115,,,Eixample,429487.13327904703,103,﻿99400011217,,True,2,,,8,14,Clínica Veterinaria Felina Tot Cat,23403,2002-07-06T10:39:57,4582436.944217089,,2021-03-03T22:15:59.492849,,,,204715,l'Antiga Esquerra de l'Eixample,True,20001
14,,,Tel.,Vallhonrat,Telèfons,8004,,934240674,BARCELONA,2.1566610699100104,41.373745959974805,,,Sants-Montjuïc,429475.73577681615,30,﻿75990421278,,True,3,,,11,15,Centro Veterinario Pisadas,353306,1997-03-22T00:00:00,4580590.831232222,,2001-12-17T00:00:00,,,,153270,el Poble-sec,True,20001
15,,,Tel.,Rossend Nobas,Telèfons,8018,,932659226,BARCELONA,2.189371102293992,41.408604069427966,,,Sant Martí,432247.3420491826,23,﻿75990294353,,True,10,,,65,16,Centre Veterinari Taquari,289309,1996-09-18T00:00:00,4584434.627295961,,2001-04-28T00:00:00,,,,149997,el Clot,True,20001
16,,,Tel.,Flor de Neu,Telèfons,8016,,933549988,BARCELONA,2.184781269821971,41.44469133150558,,,Nou Barris,431901.43859812035,30,﻿75990271233,,True,8,,,52,17,Centre Veterinari Gat i Gos,127205,1996-09-18T00:00:00,4588444.605149108,,2021-03-03T22:15:57.846574,,,,148738,la Prosperitat,True,20001
17,,,Tel.,Aragó,Telèfons,8013,,932455078,BARCELONA,2.1748394593850446,41.399473802262776,,,Eixample,431023.11614613293,414,﻿75990343925,,True,2,,,5,18,Cidon Dominguez Julio,18505,1996-09-18T00:00:00,4583432.464822119,,2002-03-23T00:00:00,,,,151257,el Fort Pienc,True,20001
18,,,,C Rosselló,,8029,,,BARCELONA,2.1467845738423037,41.3855096403057,,,Eixample,428662.66240518354,79,﻿99299170748,92086012469,True,2,,,9,19,Àrea d'Esbarjo per a Gossos,289105,1999-10-26T00:00:00,4581904.899235682,Jardins de Montserrat,2021-03-03T22:15:49.408347,,,,,la Nova Esquerra de l'Eixample,,
19,,,,C Nàpols,,8018,,,BARCELONA,2.1824419747261214,41.393064355878494,,,Eixample,431651.91718213196,70,﻿99299172134,92086028091,True,2,,,5,20,Àrea d'Esbarjo per a Gossos,225500,1999-10-26T00:00:00,4582714.87194998,Parc de l'Estació del Nord,2021-09-13T14:40:06.293152,,,,,el Fort Pienc,,
20,,,,C Vila i Vilà,,8004,,,BARCELONA,2.1746377388230287,41.37257769483535,,,Sants-Montjuïc,430977.8141988339,2,﻿99308124008,95041113822,True,3,,,11,21,Àrea d'Esbarjo per a Gossos,361009,1999-11-04T00:00:00,4580446.661949762,Jardins Hortes Sant Bertran,2021-03-03T22:15:48.120354,,,,,el Poble-sec,,
21,,,Tel.,C Rosselló,Telèfons,8037,,934588379,BARCELONA,2.1678025362095092,41.401351928436306,,,Gràcia,430436.8827979944,339,﻿99400179963,,True,6,,,32,22,Chic Veterinari,289105,2007-03-27T14:37:29,4583646.598613452,,2021-03-03T22:16:10.577267,,,,217484,el Camp d'en Grassot i Gràcia Nova,True,20001
22,,,,C Hurtado,,8023,,,BARCELONA,2.1409845236872753,41.41039828659785,,,Sarrià-Sant Gervasi,428205.1122624878,9,﻿93131102525,96304101944,True,5,,,27,23,Àrea d'Esbarjo per a Gossos,159100,1993-05-11T00:00:00,4584672.797139807,Jardins Marià Manent,2021-03-03T22:15:38.814725,,,,,el Putxet i el Farró,,
23,,,,C Bosch i Gimpera,,8034,,,BARCELONA,2.118062495679003,41.3947627001385,,,Les Corts,426271.6414176406,15,﻿93130123535,,True,4,,,21,24,Àrea  d'Esbarjo per a Gossos  *Bosch i Gimpera,62700,1993-05-10T00:00:00,4582956.204465279,,2022-04-26T10:50:48.445346,,,,,Pedralbes,,
24,,,Tel.,Buenaventura Muñoz,Telèfons,8018,,933002516,BARCELONA,2.1852959858954075,41.39161543566696,,,Sant Martí,431889.0029109926,24,﻿75990478353,,True,10,,,66,25,Unitat Veterinària Barcelona,50803,1997-11-15T00:00:00,4582551.767589134,,2000-03-22T00:00:00,,,,154353,el Parc i la Llacuna del Poblenou,True,20001
25,,,Tel.,C Benavent,Telèfons,8028,,678696080,BARCELONA,2.1240568213773767,41.379387861340845,,,Les Corts,426755.5070882572,51,﻿99400200264,,True,4,,,20,26,Gossos en Positiu,38604,2008-02-15T09:54:26,4581244.227275651,,2021-03-03T22:14:09.990881,,,,220314,la Maternitat i Sant Ramon,True,20001
26,,,Centraleta,Pg Sant Gervasi,Telèfons,8022,,934188937,BARCELONA,2.1379144323143318,41.41253430085401,,,Sarrià-Sant Gervasi,427950.87768048275,73,﻿75990163900,,True,5,,,25,27,Hospital Veterinari Sant Gervasi,302000,1996-09-18T00:00:00,4584912.484748833,,2011-07-15T12:01:45,,,,145042,Sant Gervasi - la Bonanova,True,20003
27,,,,C Rosselló,,8026,,,BARCELONA,2.179889170443603,41.4100489688419,,,Sant Martí,431456.3506983291,518,﻿99316140049,,True,10,,,64,28,Àrea d'Esbarjo per a Gossos *Plaça Heroïnes de Girona,289105,1999-11-12T00:00:00,4584602.498499719,,2021-03-03T22:15:48.761595,,,,,el Camp de l'Arpa del Clot,,
28,,,Tel.,Enric Casanovas,Telèfons,8016,,933547501,BARCELONA,2.179946210051214,41.441172385309876,,,Nou Barris,431493.84163116105,70,﻿75990035742,,True,8,,,52,29,Clínica Veterinària Verdun,70709,1996-09-17T00:00:00,4588057.748834682,,2002-02-08T00:00:00,,,,136317,la Prosperitat,True,20001
29,,,Tel.,C Santa Anna,Telèfons,8002,,933173949,BARCELONA,2.1714713154857357,41.385240120335574,,,Ciutat Vella,430726.45335341344,14,﻿99400117405,,True,1,,,2,30,Centre Veterinari Santa Ana,313006,2005-05-28T11:35:08,4581854.949152293,,2006-05-18T13:25:42,,,,213757,el Barri Gòtic,True,20001
30,,,Tel.,Carders,Telèfons,8003,,933194597,BARCELONA,2.1802553827847126,41.38659199004316,,,Ciutat Vella,431462.31817078864,20,﻿75990478729,,True,1,,,4,31,Centre Veterinari Ciutat Vella,65607,1997-11-15T00:00:00,4581998.046905841,,2002-01-05T00:00:00,,,,154358,"Sant Pere, Santa Caterina i la Ribera",True,20001
31,,,Tel.,Sant Carles,Telèfons,8003,,932215069,BARCELONA,2.1899027115724445,41.37925605187341,,,Ciutat Vella,432261.3115694487,20,﻿75990275260,,True,1,,,3,32,Clínica Veterinària Port Vell,298004,1996-09-18T00:00:00,4581176.038089316,,2000-03-02T00:00:00,,,,148505,la Barceloneta,True,20001
32,,,Tel.,Viladomat,Telèfons,8015,,932269209,BARCELONA,2.1521379230079183,41.38348882757672,,,Eixample,429108.06512364943,191,﻿75990271247,,True,2,,,9,33,Pauvic S.L.,361406,1996-09-18T00:00:00,4581676.158561619,,2011-07-15T12:01:48,,,,148741,la Nova Esquerra de l'Eixample,True,20001
33,,,Tel.,C Provença,Telèfons,8037,,934575969,BARCELONA,2.165029533419337,41.397562032597165,,,Eixample,430201.0311762892,307,﻿99400179776,,True,2,,,7,34,Centre Veterinari Don Perro,268003,2007-03-23T12:43:02,4583228.079647076,,2021-03-03T22:16:10.567260,,,,217403,la Dreta de l'Eixample,True,20001
34,,,Tel.,Sant Hermenegild,Telèfons,8006,,932 111 512,BARCELONA,2.14459091468083,41.403177112362314,,,Sarrià-Sant Gervasi,428498.6135827395,30,﻿75990619693,,True,5,,,27,35,Clínica Veterinària Albó,302906,2000-02-06T00:00:00,4583868.127048651,,2021-03-03T22:15:02.621179,,,,156395,el Putxet i el Farró,True,20001
35,,,Tel.,París,Telèfons,8008,,932177721,BARCELONA,2.1538453226614807,41.39396847254196,,,Eixample,429262.187381029,198,﻿75990122503,,True,2,,,8,36,Herreros López Miguel A,245802,1996-09-18T00:00:00,4582838.198255338,,2002-03-09T00:00:00,,,,143624,l'Antiga Esquerra de l'Eixample,True,20001
36,,,Tel.,C Pere IV,Telèfons,8020,,932660757,BARCELONA,2.206274024572678,41.4143661002901,,,Sant Martí,433665.9681457446,429,﻿75990099190,,True,10,,,71,37,Centre de Jardineria - Garden Center Ca l'Agustí,249304,1996-09-18T00:00:00,4585061.237467589,,2021-03-03T22:15:51.163661,,,,142082,Provençals del Poblenou,True,20001
37,,,Tel.,Balmes,Telèfons,8008,,934539879,BARCELONA,2.1602135367611432,41.390860454236645,,,Eixample,429791.2253128115,81,﻿75990022989,,True,2,,,8,38,Centre Mèdic Veterinari de Barcelona,32700,1996-09-17T00:00:00,4582487.970782512,,2001-12-14T00:00:00,,,,136591,l'Antiga Esquerra de l'Eixample,True,20001
38,,,Tel.,Còrsega,Telèfons,8037,,934580077,BARCELONA,2.161870353964425,41.398605854770224,,,Gràcia,429938.0597069409,357,﻿75990044579,,True,6,,,31,39,Botiga Centre Caní Còrsega,90502,1996-09-18T00:00:00,4583346.513437445,,2021-03-03T22:15:53.396887,,,,137949,la Vila de Gràcia,True,20001
39,,,Tel.,C Lleialtat,Telèfons,8001,,934416898,BARCELONA,2.1671390639177734,41.37741644307358,,,Ciutat Vella,430355.88213488075,2,﻿75990147610,,True,1,,,1,40,Centre Veterinari El Be Negre C.B.,177305,1996-09-18T00:00:00,4580989.849519537,,2021-03-03T22:14:28.221696,,,,145857,el Raval,True,20001
40,,,Tel.,Sicília,Telèfons,8013,,932650860,BARCELONA,2.1805919884987484,41.396376084659664,,,Eixample,431500.7335762932,182,﻿75990282595,,True,2,,,5,41,Clínica Veterinària Fort Pius,325005,1996-09-18T00:00:00,4583083.996318351,,2021-03-03T22:14:35.887069,,,,148997,el Fort Pienc,True,20001
41,,,Tel.,C Manso,Telèfons,8015,,935480924,BARCELONA,2.1611598699609824,41.37726072313492,,,Eixample,429855.728000834,39,﻿99400166966,,True,2,,,10,42,Botiga Kiwoko *Manso,192502,2006-09-07T11:01:22,4580977.383537806,,2021-03-03T22:16:10.545223,,,,215873,Sant Antoni,True,20001
42,,,Tel.,Madrazo,Telèfons,8021,,932003340,BARCELONA,2.1439506354855364,41.39636175912335,,,Sarrià-Sant Gervasi,428437.6173361024,141,﻿75990470827,,True,5,,,26,43,Centre Veterinari Galvany,187105,1997-08-02T00:00:00,4583112.02341059,,2000-03-03T00:00:00,,,,154630,Sant Gervasi - Galvany,True,20001
43,,,,C Natzaret,,8035,,,BARCELONA,2.1365767699075877,41.42585212365064,,,Horta-Guinardó,427853.8223059923,52,﻿93132095836,,True,7,,,39,44,Àrea d'Esbarjo per a Gossos  *Jardins Manuel J. Arnalot,226604,1993-05-12T00:00:00,4586392.132305642,,2021-03-03T22:15:39.817998,,,,,Sant Genís dels Agudells,,
44,,,,Pl Congrés Eucarístic,,8027,,,BARCELONA,2.180968877552914,41.42541132308801,,,Sant Andreu,431562.72131861,1,﻿93132120204,,True,9,,,62,45,Àrea d'Esbarjo per a Gossos  *Plaça Congrés Eucarístic,88704,1993-05-12T00:00:00,4586307.157904284,,2021-03-03T22:15:39.824196,,,,,el Congrés i els Indians,,
45,,,,C Juan de Mena,,8035,,,BARCELONA,2.1476815282049206,41.43065461392242,,,Horta-Guinardó,428786.9741365302,1,﻿97317195815,,True,7,,,41,46,Àrea d'Esbarjo per a Gossos *Juan de Mena-Vall Hebrón,172709,1997-11-13T00:00:00,4586916.108397569,,2021-03-03T22:15:45.562222,,,,,la Vall d'Hebron,,
46,,,Tel.,Rbla Guipúscoa,Telèfons,8020,,933134872,BARCELONA,2.204412749934244,41.422121609277035,,,Sant Martí,433518.3244093129,137,﻿75990666743,,True,10,,,73,47,Centre Veterinari Rambla Prim,153205,2000-07-15T00:00:00,4585923.6730316505,,2021-03-03T22:15:18.664700,,,,156809,la Verneda i la Pau,True,20001
47,,,Tel.,Av Meridiana,Telèfons,8027,,933518457,BARCELONA,2.1872441780987026,41.419515771323994,,,Sant Andreu,432080.9394207916,262,﻿75990275259,,True,9,,,63,48,Clínica Veterinaria La Sagrera,209900,1996-09-18T00:00:00,4585647.698436079,,2002-01-22T00:00:00,,,,148504,Navas,True,20001
48,,,Tel.,Viladomat,Telèfons,8015,,934231171,BARCELONA,2.1572323221370855,41.37964033230746,,,Eixample,429529.8701133804,103,﻿75990343922,,True,2,,,10,49,Clínica Veterinària Drs. Tabernero,361406,1996-09-18T00:00:00,4581244.749860294,,2002-03-23T00:00:00,,,,151256,Sant Antoni,True,20001
49,,,Tel.,Providència,Telèfons,8024,,932182315,BARCELONA,2.156222979879716,41.40611763906223,,,Gràcia,429474.0960394151,22,﻿75990149291,,True,6,,,31,50,Clínica Veterinària Providència,268105,1996-09-18T00:00:00,4584185.045162839,,2001-12-19T00:00:00,,,,145574,la Vila de Gràcia,True,20001
50,,,,Parc Ciutadella,,8003,,,BARCELONA,2.187612316872371,41.39058962785762,,,Ciutat Vella,432081.58706259285,,﻿99299100909,92086011921,True,1,,,4,51,Àrea d'Esbarjo per a Gossos,246259,1999-10-26T00:00:00,4582436.065756755,Parc de la Ciutadella,2021-03-03T22:15:49.395535,,,,,"Sant Pere, Santa Caterina i la Ribera",,
51,,,Centraleta,Rocabertí,Telèfons,8017,,932049831,BARCELONA,2.1252355958846456,41.396947628045424,,,Sarrià-Sant Gervasi,426873.75451508985,10,﻿75990212194,,True,5,,,23,52,Clínica Veterinària Rocaberti,285603,1996-09-18T00:00:00,4583192.693289099,,2021-03-03T22:14:36.855322,,,,147156,Sarrià,True,20003
52,,,Tel.,C Joan Torras,Telèfons,8030,,935480926,BARCELONA,2.1894468545486423,41.437787176757254,,,Sant Andreu,432284.00004149106,3,﻿99400158761,,True,9,,,60,53,Botiga Kiwoko *Gran de Sant Andreu,173508,2006-05-11T10:37:35,4587674.449727331,,2021-03-03T22:16:07.520654,,,,216045,Sant Andreu,True,20001
53,,,Tel.,Joan Güell,Telèfons,8028,,933396472,BARCELONA,2.1335706465715334,41.3786587457029,,,Sants-Montjuïc,427550.23138044646,50,﻿75990331057,,True,3,,,18,54,Organització Cap i Cua,172403,1996-09-18T00:00:00,4581155.285315038,,1999-03-04T00:00:00,,,,150049,Sants,True,20001
54,,,Tel.,C Ganduxer,Telèfons,8021,,932 857 180,BARCELONA,2.134535620563676,41.399054757023706,,,Sarrià-Sant Gervasi,427653.5378892932,90,﻿99400078170,,True,5,,,26,55,Arborètum Exteriorisme,139805,2004-03-29T14:16:39,4583418.816251167,,2021-03-03T22:16:04.478376,,,,209711,Sant Gervasi - Galvany,True,20001
55,,,Tel.,C Torrent de les Flors,Telèfons,8024,,932130662,BARCELONA,2.1597478202357427,41.406639184518895,,,Gràcia,429769.2791604653,67,﻿99400150562,,True,6,,,31,56,Centre Veterinari Joanic,340406,2005-12-28T09:40:41,4584240.082687557,,2018-01-19T13:26:02,,,,214883,la Vila de Gràcia,True,20001
56,,,Tel.,Maspons i Labrós,Telèfons,8041,,934331686,BARCELONA,2.1741642467223947,41.41895341995299,,,Horta-Guinardó,430987.2920507081,16,﻿75990085356,,True,7,,,35,57,Consultorio Veterinario,203201,1996-09-18T00:00:00,4585595.607722504,,2002-09-28T14:38:58,,,,140619,el Guinardó,True,20001
57,,,,Pg Marítim Barceloneta,,8003,,,BARCELONA,2.1922718564968324,41.38295492977149,,,Ciutat Vella,432463.24352394824,15,﻿99400291712,96269141552,True,1,,,3,58,Àrea d'Esbarjo per a Gossos,197903,2012-04-26T00:00:00,4581584.832139807,Parc de la Barceloneta,2021-03-03T22:14:28.509423,,,,,la Barceloneta,,
58,,,,C Manacor,,8023,,,BARCELONA,2.142316843496252,41.40653236815993,,,Sarrià-Sant Gervasi,428312.21631386405,17,﻿99400369657,99400319598,True,5,,,27,59,Àrea d'Esbarjo per a Gossos,191408,2015-01-28T00:00:00,4584242.503358253,Jardins d'Elvira Farreras Valentí,2021-03-03T22:14:10.817963,,,,,el Putxet i el Farró,,
59,,,,C Thous,,8024,,,BARCELONA,2.166926362658947,41.41427653406478,,,Horta-Guinardó,430377.443078555,9,﻿99400369661,99298123646,True,7,,,33,60,Àrea d'Esbarjo per a Gossos,335406,2015-01-28T00:00:00,4585082.177602606,Jardins Hiroshima,2021-03-03T22:14:15.562968,,,,,el Baix Guinardó,,
60,,,,C Lamote de Grignon,,8034,,,BARCELONA,2.1262320509574923,41.39081550404113,,,Les Corts,426950.18892034475,3,﻿99400369663,99400345117,True,4,,,21,61,Àrea d'Esbarjo per a Gossos,176153,2015-01-28T00:00:00,4582511.071955245,Jardins Emília Miret i Soler,2021-03-03T22:14:22.981650,,,,,Pedralbes,,
61,,,Tel.,Rda General Mitre,Telèfons,8006,,932017006,BARCELONA,2.138450889236655,41.402793475953864,,,Sarrià-Sant Gervasi,427984.95658098045,132,﻿96107142534,,True,5,,,26,62,J.O. Rovellat Maso,143904,1996-04-16T00:00:00,4583830.6223054305,,1999-03-10T00:00:00,,,,190818,Sant Gervasi - Galvany,True,20001
62,,,Centraleta,Av Diagonal,Telèfons,8009,,934594500,BARCELONA,2.171460739119755,41.39929908837575,,,Eixample,430740.49389566435,317,﻿96107143138,,True,2,,,7,63,Societat Serveis Veterinaris,144601,1996-04-16T00:00:00,4583415.763927259,,2006-11-23T10:09:07,,,,190819,la Dreta de l'Eixample,True,20003
63,,,,C Torrent del Remei,,8023,,,BARCELONA,2.1485509758199597,41.4163410420112,,,Gràcia,428843.9939190839,12,﻿99400364538,,True,6,,,29,64,Àrea d'Esbarjo per a Gossos Torrent del Remei *Park Güell Forestal,340905,2014-11-28T09:42:00,4585326.311903539,,2021-03-03T22:14:36.097761,,,,,el Coll,,
64,,,Tel.,Sant Manuel,Telèfons,8031,,933586533,BARCELONA,2.1672997558240183,41.429731738294024,,,Nou Barris,430425.1482607482,17,﻿95352143428,,True,8,,,44,65,Centre Veterinari Virrei Amat,306500,1995-12-18T00:00:00,4586797.700892104,,2002-02-22T00:00:00,,,,188631,Vilapicina i la Torre Llobeta,True,20001
65,,,,C Santander,,8030,,,BARCELONA,2.2058360810863666,41.432837694695316,,,Sant Andreu,433648.17491434567,95,﻿97316211230,,True,9,,,59,66,Àrea d'Esbarjo per a Gossos  *Santander - Pg. Enric Sanchis,318906,1997-11-12T00:00:00,4587112.271474414,,2021-03-03T22:15:44.812863,,,,,el Bon Pastor,,
66,,,Tel.,C Margarit,Telèfons,8004,,934424854,BARCELONA,2.163378925460572,41.37330022048741,,,Sants-Montjuïc,430037.0443295818,34,﻿99400286024,,True,3,,,11,67,SA Veterinaris,195500,2012-01-31T17:54:08,4580535.901885119,,2021-03-03T22:14:30.991113,,,,224660,el Poble-sec,True,20001
67,,,,C Ramon Turró,,8005,,,BARCELONA,2.2078452555244152,41.40377081522657,,,Sant Martí,433786.5242065595,267,﻿99400344567,99361132137,True,10,,,68,68,Àrea d'Esbarjo per a Gossos,110009,2014-06-06T00:00:00,4583883.7599727735,Jardins de Gandhi,2021-03-03T22:14:33.933571,,,,,el Poblenou,,
68,,,,C Robrenyo,,8029,,,BARCELONA,2.141062060935297,41.382710199382075,,,Sants-Montjuïc,428181.1181515693,126,﻿99400344578,96261095328,True,3,,,18,69,Àrea d'Esbarjo per a Gossos,285104,2014-06-06T00:00:00,4581598.836120583,Jardins de Màlaga,2021-03-03T22:14:33.943131,,,,,Sants,,
69,,,,C Juan de Garay,,8041,,,BARCELONA,2.181049883078466,41.41775012907441,,,Sant Andreu,431561.44650389464,10,﻿99400344584,,True,9,,,63,70,Àrea d'Esbarjo  per a Gossos *Pg Maragall -Trinxant - Juan de Garay,172200,2014-06-06T15:45:17,4585456.555194593,,2021-03-03T22:14:47.209308,,,,,Navas,,
70,,,Tel.,C Marià Cubí,Telèfons,8021,,932023199,BARCELONA,2.146345682447538,41.39603868680073,,,Sarrià-Sant Gervasi,428637.4824019717,159,﻿63085416,,True,5,,,26,71,Centre Sant Gervasi,196900,2000-03-03T00:00:00,4583074.180821982,,2006-01-18T13:28:14,,,,129865,Sant Gervasi - Galvany,True,20001
71,,,,Carrer del Cinca,,8030,,,Barcelona,2.192371216460914,41.43636383001619,,,Sant Andreu,432526.8377171245,13,﻿97314155107,,True,9,,,60,72,Àrea d'Esbarjo per a Gossos  * carrer Cinca,78700,1997-11-10T00:00:00,4587514.147337437,,2021-04-26T13:18:51.681747,,,,,Sant Andreu,,
72,,63,,Carrer dels Escultors Claperós,,8018,,,Barcelona,2.190017916377695,41.4084710539252,,,Sant Martí,432301.26537398004,55,﻿99316132204,92086017160,True,10,,,65,73,Àrea d'Esbarjo per a Gossos,113506,1999-11-12T00:00:00,4584419.35433973,Parc del Clot,2021-04-26T13:19:36.972465,,,,,el Clot,,
73,,,Tel.,C Major de Sarrià,Telèfons,8017,,932053116,BARCELONA,2.1198884386188213,41.401835891134475,,,Sarrià-Sant Gervasi,426432.2656854191,174,﻿75990086237,,True,5,,,23,74,Clínica Veterinària Delphis,206505,1996-09-18T00:00:00,4583739.909855923,,2011-07-15T12:01:46,,,,140721,Sarrià,True,20001
74,,,Tel.,C Font de Canyelles,Telèfons,8042,,933544593,BARCELONA,2.1757365571410294,41.44050554285646,,,Nou Barris,431141.4650646402,68,﻿75990072845,,True,8,,,51,75,Roquetes Veterinària 1,135509,1996-09-18T00:00:00,4587987.056451738,,2015-11-03T11:50:04,,,,139026,Verdun,True,20001
75,,,,Av Miramar,,8038,55737068,,BARCELONA,2.160979651846159,41.368296959115604,Parcs i jardins,651,Sants-Montjuïc,429831.0254485962,2,﻿99400092552,,True,3,,,11,76,Viver Municipal de Plantes Tres Pins,213307,2004-07-19T14:12:52,4579982.388246627,,2022-05-26T02:05:18.746697,65103002006000,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,,,el Poble-sec,,
76,,,Tel.,C Balmes,Telèfons,8022,,934178922,BARCELONA,2.137754488486433,41.408215352698,,,Sarrià-Sant Gervasi,427932.73695929407,423,﻿75990404984,,True,5,,,25,77,Clínica Veterinària Exòtics,32700,1996-09-18T00:00:00,4584433.132418745,,2021-03-03T22:14:51.452313,,,,152970,Sant Gervasi - la Bonanova,True,20001
77,,,,C Foc,,8038,,,BARCELONA,2.1448087034645433,41.35939518170007,,,Sants-Montjuïc,428468.8549053536,99,﻿99308125713,99308125546,True,3,,,13,78,Àrea d'Esbarjo per a Gossos,135203,1999-11-04T00:00:00,4579007.345483063,Jardins del Port Romà,2021-03-03T22:15:48.132740,,,,,la Marina de Port,,
