,addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,secondary_filters_name,secondary_filters_tree,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
10,,,Tel.,C Provença,Telèfons,8036,55734069,934517962,BARCELONA,2.154691016573122,41.389764228515475,Cocteleries,651,Eixample,429328.33383638016,159,﻿75990102799,,True,2,,,8,11,Bar musical Aloha,268003,1996-09-18T00:00:00,4582370.758829709,,2021-05-28T14:37:14.527343,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,,142535,l'Antiga Esquerra de l'Eixample,True,20001
11,,,Tel.,C Provença,Telèfons,8036,55734076,934517962,BARCELONA,2.154691016573122,41.389764228515475,Xampanyeries,651,Eixample,429328.33383638016,159,﻿75990102799,,True,2,,,8,12,Bar musical Aloha,268003,1996-09-18T00:00:00,4582370.758829709,,2021-05-28T14:37:14.527343,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,,142535,l'Antiga Esquerra de l'Eixample,True,20001
12,,8,Informació,Carrer del Doctor Fleming,Telèfons,8017,55737068,932 022 202,Barcelona,2.1356084071087156,41.39314134177889,Parcs i jardins,651,Sarrià-Sant Gervasi,427736.66602043004,8,﻿99400349080,,True,5,,,26,13,Jardins de Piscines i Esports,101904,2014-08-07T09:44:58,4582761.42091923,,2021-06-10T08:10:49.848986,65103002006000,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,Dir Diagonal,226567,Sant Gervasi - Galvany,True,20006
13,,11,,Carrer de Bac de Roda,,8005,55735068,,Barcelona,2.2106231077244987,41.40232349200488,Àrees de jocs infantils,651,Sant Martí,434017.2529968843,11,﻿99400356006,99400078450,True,10,,,69,14,Àrea de Joc Infantil,30409,2014-10-20T00:00:00,4583720.960605649,Jardins de Joan Fuster i Ortells,2021-05-04T12:37:48.664289,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,Diagonal Mar i el Front Marítim del Poblenou,,
14,,15,,Carrer d'Espronceda,,8005,55735068,,Barcelona,2.209081556822592,41.401402084881234,Àrees de jocs infantils,651,Sant Martí,433887.4622777627,15,﻿99400356008,99400078447,True,10,,,69,15,Àrea de Joc Infantil,115603,2014-10-20T00:00:00,4583619.842566543,Jardins de Jaime Gil de Biedma,2021-05-04T12:37:50.349978,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,Diagonal Mar i el Front Marítim del Poblenou,,
15,,,,Ctra Carmel,,8024,55735068,,BARCELONA,2.1565777551335916,41.41813481606472,Àrees de jocs infantils,651,Horta-Guinardó,429516.7413458598,9999,﻿99400356028,99400047543,True,7,,,37,16,Àrea de Joc Infantil,67001,2014-10-20T00:00:00,4585518.891167119,Jardins de Juan Ponce,2021-05-04T12:37:38.622281,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,el Carmel,,
16,,,Tel.,Carrer del Camp del Ferro,Telèfons,8027,55731068,933408675,Barcelona,2.193781307287532,41.42590664382971,Biblioteques,651,Sant Andreu,432633.8339112635,1,﻿99400227877,,True,9,,,61,17,Biblioteca La Sagrera-Marina Clotet,205309,2009-06-17T11:51:48,4586352.100681254,,2022-06-13T20:22:18.104874,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,221762,la Sagrera,True,20001
17,,,Tel.,Carrer del Camp del Ferro,Telèfons,8027,55731070,933408675,Barcelona,2.193781307287532,41.42590664382971,Biblioteques municipals,651,Sant Andreu,432633.8339112635,1,﻿99400227877,,True,9,,,61,18,Biblioteca La Sagrera-Marina Clotet,205309,2009-06-17T11:51:48,4586352.100681254,,2022-06-13T20:22:18.104874,65103002000002,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques municipals,,221762,la Sagrera,True,20001
18,,,Tel.,Carrer del Camp del Ferro,Telèfons,8027,55731073,933408675,Barcelona,2.193781307287532,41.42590664382971,Sales d'estudi,651,Sant Andreu,432633.8339112635,1,﻿99400227877,,True,9,,,61,19,Biblioteca La Sagrera-Marina Clotet,205309,2009-06-17T11:51:48,4586352.100681254,,2022-06-13T20:22:18.104874,65103002000005,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,,221762,la Sagrera,True,20001
19,,,Tel.,Carrer del Camp del Ferro,Telèfons,8027,66731068,933408675,Barcelona,2.193781307287532,41.42590664382971,WiFi BCN,651,Sant Andreu,432633.8339112635,1,﻿99400227877,,True,9,,,61,20,Biblioteca La Sagrera-Marina Clotet,205309,2009-06-17T11:51:48,4586352.100681254,,2022-06-13T20:22:18.104874,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,,221762,la Sagrera,True,20001
20,,,Tel.,Pl Urquinaona,Telèfons,8010,55734068,934815294,BARCELONA,2.1729732125359145,41.389519714259784,Bars i pubs musicals,651,Eixample,430856.5629912059,5,﻿99400201862,,True,2,,,7,21,Pub The George Payne Irish Bar,232902,2008-03-11T13:22:27,4582328.863554463,,2021-03-03T22:16:10.115874,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,220582,la Dreta de l'Eixample,True,20001
21,,,,C Menorca,,8020,55735068,,BARCELONA,2.1968922994620796,41.419423384682084,Àrees de jocs infantils,651,Sant Martí,432887.1095964483,60,﻿99400357069,,True,10,,,72,22,Àrea de Joc Infantil a Menorca - Puigcerdà,208205,2014-10-30T11:14:30,4585629.919770258,,2021-05-04T12:38:33.778406,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,Sant Martí de Provençals,,
22,,,,C Quito,,8030,55735068,,BARCELONA,2.201980004040329,41.44689872316524,Àrees de jocs infantils,651,Sant Andreu,433340.39059203595,18,﻿99400357093,,True,9,,,58,23,Àrea de Joc Infantil a Quito - Clariana,273003,2014-10-30T12:18:13,4588676.280179333,,2021-05-04T12:38:42.281638,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,Baró de Viver,,
23,,,,C Vicenç Montal,,8033,55735068,,BARCELONA,2.193417079457306,41.453466614190376,Àrees de jocs infantils,651,Sant Andreu,432631.9083178658,8,﻿99400357097,,True,9,,,57,24,Àrea de Joc Infantil a Mossèn Epifani Lorda - Vicenç Montal,358707,2014-10-30T12:26:47,4589412.074874435,,2021-05-04T12:38:44.053089,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,la Trinitat Vella,,
24,,,Tel.,Carrer del Rabí Rubèn,Telèfons,8004,55733072,934248506,Barcelona,2.147525318360155,41.370587440986846,Centres cívics,651,Sants-Montjuïc,428708.30231272907,22,﻿94322130925,,True,3,,,14,25,Centre Cívic Font de la Guatlla,273309,1994-11-18T00:00:00,4580247.651421676,,2022-06-13T11:52:11.178249,65103002002004,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Centres cívics,,179559,la Font de la Guatlla,True,20001
25,,,,Ferran Junoy,,8030,55737068,,BARCELONA,2.1959361294253372,41.43809175061317,Parcs i jardins,651,Sant Andreu,432826.4517718294,12,﻿1003125537,,True,9,,,59,32,Jardins de la Campana de La Maquinista,123306,2001-01-03T00:00:00,4587703.207555295,,2021-05-03T16:03:35.304013,65103002006000,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,,,el Bon Pastor,,
26,,,Tel.,Carrer del Rabí Rubèn,Telèfons,8004,66731068,934248506,Barcelona,2.147525318360155,41.370587440986846,WiFi BCN,651,Sants-Montjuïc,428708.30231272907,22,﻿94322130925,,True,3,,,14,26,Centre Cívic Font de la Guatlla,273309,1994-11-18T00:00:00,4580247.651421676,,2022-06-13T11:52:11.178249,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,,179559,la Font de la Guatlla,True,20001
27,,,Tel.,C Roger de Flor,Telèfons,8013,55733068,932324967,BARCELONA,2.174726182535123,41.39740416859099,Casals d'avis,651,Eixample,431011.45830649,162,﻿95062124013,,True,2,,,7,27,Casal de Gent Gran Carlit,286504,1995-03-03T00:00:00,4583202.787060101,,2022-06-20T12:10:12.310926,65103002002000,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,,183615,la Dreta de l'Eixample,True,20001
28,,,Tel.,C Roger de Flor,Telèfons,8013,66731068,932324967,BARCELONA,2.174726182535123,41.39740416859099,WiFi BCN,651,Eixample,431011.45830649,162,﻿95062124013,,True,2,,,7,28,Casal de Gent Gran Carlit,286504,1995-03-03T00:00:00,4583202.787060101,,2022-06-20T12:10:12.310926,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,,183615,la Dreta de l'Eixample,True,20001
29,,,Tel.,Carrer de Blai,Telèfons,8004,55731068,934430105,Barcelona,2.164042903949161,41.37395336575018,Biblioteques,651,Sants-Montjuïc,430093.26976782805,34,﻿1242142943,,True,3,,,11,29,Biblioteca Poble-sec - Francesc Boix,43400,2001-08-30T00:00:00,4580607.877194091,,2022-06-13T19:27:06.879587,65103002000000,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques,,131789,el Poble-sec,True,20001
30,,,Tel.,Carrer de Blai,Telèfons,8004,55731070,934430105,Barcelona,2.164042903949161,41.37395336575018,Biblioteques municipals,651,Sants-Montjuïc,430093.26976782805,34,﻿1242142943,,True,3,,,11,30,Biblioteca Poble-sec - Francesc Boix,43400,2001-08-30T00:00:00,4580607.877194091,,2022-06-13T19:27:06.879587,65103002000002,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Biblioteques municipals,,131789,el Poble-sec,True,20001
31,,,Tel.,Carrer de Blai,Telèfons,8004,55731073,934430105,Barcelona,2.164042903949161,41.37395336575018,Sales d'estudi,651,Sants-Montjuïc,430093.26976782805,34,﻿1242142943,,True,3,,,11,31,Biblioteca Poble-sec - Francesc Boix,43400,2001-08-30T00:00:00,4580607.877194091,,2022-06-13T19:27:06.879587,65103002000005,Planol BCN >> Cultura i lleure >> Biblioteques i museus >> Sales d'estudi,,131789,el Poble-sec,True,20001
32,,,Tel.,C Guilleries,Telèfons,8012,55734068,930 165 590,BARCELONA,2.1570135071246894,41.40310918221138,Bars i pubs musicals,651,Gràcia,429536.92149917566,6,﻿75990281100,,True,6,,,31,33,Sala Soda Acústic,152202,1996-09-18T00:00:00,4583850.406439398,,2021-03-03T22:15:55.738443,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,148144,la Vila de Gràcia,True,20001
33,,,,C Sardenya,,8024,55735068,,BARCELONA,2.16194897191688,41.41296478660009,Àrees de jocs infantils,651,Horta-Guinardó,429960.0541615139,538,﻿99400369710,,True,7,,,33,34,Àrea de Joc Infantil a la Ronda Guinardó - Sardenya,76807,2015-01-28T14:25:09,4584940.561897091,,2021-05-04T12:40:01.683348,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,el Baix Guinardó,,
34,,,,C Vinyals,,8041,55735068,,BARCELONA,2.1761272424878237,41.41891373815475,Àrees de jocs infantils,651,Horta-Guinardó,431151.2934594644,1,﻿99400369712,,True,7,,,35,35,Àrea de Joc Infantil a la Ronda Guinardó - Vinyals,364506,2015-01-28T14:28:38,4585589.639814091,,2021-05-04T12:40:02.371129,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,el Guinardó,,
35,,,,Rda Guinardó,,8024,55735068,,BARCELONA,2.169530792514859,41.41347022424228,Àrees de jocs infantils,651,Horta-Guinardó,430594.2469919371,69,﻿99400369715,,True,7,,,33,36,Àrea de Joc Infantil a la Ronda Guinardó - Castillejos - Thous - Cartagena,152905,2015-01-28T14:34:50,4584990.571540247,,2021-05-04T12:40:03.240808,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,el Baix Guinardó,,
36,,,,C Felip II,,8027,55735068,,BARCELONA,2.1832817057545095,41.42340707040116,Àrees de jocs infantils,651,Sant Andreu,431753.8815083036,140,﻿92086038624,,True,9,,,62,37,Área de Joc Infantil a Felip II - Garcilaso - Concepció Arenal,121402,1992-03-06T00:00:00,4586082.822129219,,2021-05-04T12:35:17.933144,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,el Congrés i els Indians,,
37,,174,,Passeig del Migdia,,8038,55737068,,Barcelona,2.152843732558814,41.359762298488135,Parcs i jardins,651,Sants-Montjuïc,429141.33697358,156,﻿1116122215,,True,3,,,11,38,Parc del Mirador del Migdia,700690,2001-04-26T00:00:00,4579041.50411877,,2021-06-10T09:22:04.280200,65103002006000,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,,,el Poble-sec,,
38,,,,C Tàrrega,,8030,55735068,,BARCELONA,2.2047495102105272,41.43755986262624,Àrees de jocs infantils,651,Sant Andreu,433562.20764512353,27,﻿99400357105,,True,9,,,59,39,Àrea de Joc Infantil a Tàrrega - Sèquia Madriguera - Vilamajor - Sas,331700,2014-10-30T12:45:16,4587637.356342012,,2021-05-04T12:38:47.718249,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,el Bon Pastor,,
39,,,,Rbla Onze de Setembre,,8030,55735068,,BARCELONA,2.192919348149486,41.42992172274104,Àrees de jocs infantils,651,Sant Andreu,432565.9644807266,31,﻿99400357109,,True,9,,,60,40,Àrea de Joc Infantil a la Rambla Onze de Setembre - Virgili,201603,2014-10-30T13:01:11,4586798.522317507,,2021-05-04T12:38:49.644210,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,Sant Andreu,,
40,,,,C Pedraforca,,8033,55735068,,BARCELONA,2.175282758337867,41.46141821200166,Àrees de jocs infantils,651,Nou Barris,431125.6787430396,8,﻿99400357125,,True,8,,,55,41,Àrea de Joc Infantil a Pedraforca,248301,2014-10-30T13:41:06,4590309.1348386565,,2021-05-04T12:38:57.440492,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,Ciutat Meridiana,,
41,,,,Pg Fabra i Puig,,8042,55735068,,BARCELONA,2.1662966322676813,41.43894275646404,Àrees de jocs infantils,651,Nou Barris,430351.1807670458,484,﻿99400357132,,True,8,,,48,42,Àrea de Joc Infantil al Passeig Fabra i Puig - Vilalba dels Arcs - Passeig Valldaura,119003,2014-10-30T13:53:53,4587821.108906452,,2021-05-04T12:39:00.050253,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,la Guineueta,,
42,,,Tel.,C Aribau,Telèfons,8011,55734068,933234627,BARCELONA,2.1590027056469863,41.38882170822292,Bars i pubs musicals,651,Eixample,429687.79836513475,66,﻿99400377990,,True,2,,,8,43,Bar musical Summum NightBar,23403,2015-02-17T16:01:01,4582262.613959856,,2021-03-03T22:15:34.668523,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,226638,l'Antiga Esquerra de l'Eixample,True,20001
43,,,,Rbla Prim,,8020,55735068,,BARCELONA,2.209622203199717,41.41935104176311,Àrees de jocs infantils,651,Sant Martí,433950.8382710742,156,﻿99400356586,,True,10,,,70,44,Àrea de Joc Infantil a la Rambla Prim - Pere IV - Granvia,266405,2014-10-25T12:34:52,4585612.101153285,,2021-05-04T12:38:02.160329,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,el Besòs i el Maresme,,
44,,,,Rbla Prim,,8020,55735068,,BARCELONA,2.200948441749158,41.42563095003065,Àrees de jocs infantils,651,Sant Martí,433232.42910733406,256,﻿99400356602,,True,10,,,73,45,Àrea de Joc Infantil a la Rambla Prim - Binefar - Santander,266405,2014-10-25T13:13:00,4586315.942152282,,2021-05-04T12:38:12.552967,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,la Verneda i la Pau,,
45,,,,C Calàbria,,8015,55735068,,BARCELONA,2.1592652707595708,41.37667518489361,Àrees de jocs infantils,651,Eixample,429696.66856075014,38,﻿99400369518,99400263163,True,2,,,10,46,Àrea de Joc Infantil,54509,2015-01-27T00:00:00,4580913.913124324,Jardins Interior d'Illa de Maria Manonelles,2021-05-04T12:39:44.361025,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,Sant Antoni,,
46,,,,Pg Peira,,8031,55735068,,BARCELONA,2.1703273038218924,41.430959022271544,Àrees de jocs infantils,651,Nou Barris,430679.417765139,20,﻿99400369576,99400228822,True,8,,,46,47,Àrea de Joc Infantil,250802,2015-01-27T00:00:00,4586931.52464035,Jardins Interior d'Illa José Ignacio Urenda,2021-05-04T12:39:43.224837,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,el Turó de la Peira,,
47,,,Tel.,Avinguda de Roma,Telèfons,8015,55737069,010,Barcelona,2.1454584855503582,41.38119391865895,Interiors d'illa,651,Eixample,428547.06263044523,22,﻿1183122853,,True,2,,,9,48,Jardins Interior d'Illa de Safo,287201,2001-07-02T00:00:00,4581426.8668764895,,2021-09-01T13:14:39.362385,65103002006001,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Interiors d'illa,,131763,la Nova Esquerra de l'Eixample,True,20001
48,,,Tel.,Avinguda de Roma,Telèfons,8015,55737068,010,Barcelona,2.1454584855503582,41.38119391865895,Parcs i jardins,651,Eixample,428547.06263044523,22,﻿1183122853,,True,2,,,9,49,Jardins Interior d'Illa de Safo,287201,2001-07-02T00:00:00,4581426.8668764895,,2021-09-01T13:14:39.362385,65103002006000,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Parcs i jardins,,131763,la Nova Esquerra de l'Eixample,True,20001
49,,,Tel.,C Rosselló,Telèfons,8008,55734068,663392799,BARCELONA,2.1579674657996786,41.39364854152425,Bars i pubs musicals,651,Eixample,429606.4530435233,208,﻿75990303269,,True,2,,,7,50,Discoteca Oak Barcelona,289105,1996-09-18T00:00:00,4582799.322706445,,2021-03-03T22:14:37.139727,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,150571,la Dreta de l'Eixample,True,20001
50,,,Tel.,C Rosselló,Telèfons,8008,55734070,663392799,BARCELONA,2.1579674657996786,41.39364854152425,Discoteques,651,Eixample,429606.4530435233,208,﻿75990303269,,True,2,,,7,51,Discoteca Oak Barcelona,289105,1996-09-18T00:00:00,4582799.322706445,,2021-03-03T22:14:37.139727,65103002003002,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Discoteques,,150571,la Dreta de l'Eixample,True,20001
51,,288,Tel.,Carrer de Provença,Telèfons,8008,55734069,93 607 37 70,Barcelona,2.1608933438213866,41.39416705168492,Cocteleries,651,Eixample,429851.61487073,286,﻿99400682961,,True,2,,,7,52,Restaurant Gala Barcelona,268003,2021-12-31T08:30:36.665412,4582854.51398829,,2021-12-31T08:33:04.856922,65103002003001,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Cocteleries,,437397,la Dreta de l'Eixample,False,20001
52,,,,Pl Cal Muns,,8014,55735068,,BARCELONA,2.138799858362831,41.37120807012603,Àrees de jocs infantils,651,Sants-Montjuïc,427979.2773868118,1,﻿99400169445,,True,3,,,16,91,Àrea de Joc Infantil a la Plaça de Cal Muns,701535,2006-10-09T16:25:31,4580323.765523991,,2021-05-04T12:40:56.235338,65103002004000,Planol BCN >> Cultura i lleure >> Espais infantils >> Àrees de jocs infantils,,,la Bordeta,,
53,,288,Tel.,Carrer de Provença,Telèfons,8008,55734076,93 607 37 70,Barcelona,2.1608933438213866,41.39416705168492,Xampanyeries,651,Eixample,429851.61487073,286,﻿99400682961,,True,2,,,7,53,Restaurant Gala Barcelona,268003,2021-12-31T08:30:36.665412,4582854.51398829,,2021-12-31T08:33:04.856922,65103002003008,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Xampanyeries,,437397,la Dreta de l'Eixample,False,20001
54,,288,Tel.,Carrer de Provença,Telèfons,8008,60731068,93 607 37 70,Barcelona,2.1608933438213866,41.39416705168492,Restaurants,651,Eixample,429851.61487073,286,﻿99400682961,,True,2,,,7,54,Restaurant Gala Barcelona,268003,2021-12-31T08:30:36.665412,4582854.51398829,,2021-12-31T08:33:04.856922,65103007000000,Planol BCN >> Restaurants >> Restaurants >> Restaurants,,437397,la Dreta de l'Eixample,False,20001
55,,,Tel.,C Amigó,Telèfons,8021,55734068,666338590,BARCELONA,2.1445805836808725,41.395149129993825,Bars i pubs musicals,651,Sarrià-Sant Gervasi,428488.9498660061,35,﻿75990014746,,True,5,,,26,55,Bar musical Alkimia Barcelona,13909,1996-09-17T00:00:00,4582976.8787397975,,2021-03-03T22:14:13.268497,65103002003000,Planol BCN >> Cultura i lleure >> Espais de música i copes >> Bars i pubs musicals,,135288,Sant Gervasi - Galvany,True,20001
56,,,Tel.,C Rosselló,Telèfons,8029,55733068,934108265,BARCELONA,2.148950899891363,41.386881714541005,Casals d'avis,651,Eixample,428845.28659806866,78,﻿99400080055,,True,2,,,9,56,Espai de Gent Gran de l'Esquerra de l'Eixample,289105,2004-04-21T11:41:56,4582055.443805111,,2022-06-20T11:53:20.774273,65103002002000,Planol BCN >> Cultura i lleure >> Espais de participació ciutadana >> Casals d'avis,,211089,la Nova Esquerra de l'Eixample,True,20001
57,,,Tel.,C Rosselló,Telèfons,8029,66731068,934108265,BARCELONA,2.148950899891363,41.386881714541005,WiFi BCN,651,Eixample,428845.28659806866,78,﻿99400080055,,True,2,,,9,57,Espai de Gent Gran de l'Esquerra de l'Eixample,289105,2004-04-21T11:41:56,4582055.443805111,,2022-06-20T11:53:20.774273,65103013000000,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,,211089,la Nova Esquerra de l'Eixample,True,20001
58,,,,Carrer de Padilla,,8013,55737069,,Barcelona,2.1797990174583877,41.404097932890934,Interiors d'illa,651,Eixample,431442.5599668346,210,﻿99400063150,,True,2,,,6,58,Jardins Interior d'Illa de Flora Tristan,238400,2003-10-15T13:34:00,4583941.892938824,,2021-09-01T13:13:38.857159,65103002006001,Planol BCN >> Cultura i lleure >> Parcs i jardins >> Interiors d'illa,,,la Sagrada Família,,
