,addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,secondary_filters_id,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,secondary_filters_name,secondary_filters_tree,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,secondary_filters_asia_id,secondary_filters_fullpath,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
10,,,Centraleta,C Còrsega,Telèfons,8025,61731069,935072700,BARCELONA,2.176701437705301,41.41019859412113,CAPs,651,Eixample,431190.08028070786,643,﻿99400063728,,True,2,,,6,11,Centre d'Atenció Primària Sagrada Família,90502,2003-10-22T13:51:20,4584621.637259045,,2021-07-19T22:11:36.528272,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,207369,la Sagrada Família,True,20003
11,,,Centraleta,C Corral,Telèfons,8014,61731069,934316570,BARCELONA,2.14126001076402,41.36986934117719,CAPs,651,Sants-Montjuïc,428183.5454323506,41,﻿98197131812,,True,3,,,16,12,Centre d'Atenció Primària Bordeta - Magòria,91709,1998-07-16T00:00:00,4580173.101038462,,2021-07-19T22:03:40.111063,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,200860,la Bordeta,True,20003
12,,,Tel.,C Bascònia,Telèfons,8030,61731068,933461976,BARCELONA,2.186917319803586,41.43495483454007,Hospitals i clíniques,651,Sant Andreu,432069.72018387704,12,﻿99400417760,,True,9,,,60,19,Cliníca Axisclínic *Sant Andreu,354604,2016-01-08T12:45:12,4587361.986728346,,2021-03-03T22:14:53.285693,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,227805,Sant Andreu,True,20001
13,,,Tel.,C Fernando Pessoa,Telèfons,8030,61731069,932747955,BARCELONA,2.1928382905116335,41.443165080225725,CAPs,651,Sant Andreu,432572.90011901816,51,﻿99400344819,99400313267,True,9,,,60,13,Centre d'Atenció Primària Casernes,701334,2014-06-12T00:00:00,4588268.853995234,Centre de Salut Isabel Roig-Casernes de Sant Andreu,2021-03-03T22:14:39.445960,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,226145,Sant Andreu,True,20001
14,,,Tel.,Ptge Còrsega,Telèfons,8026,61731068,934592492,BARCELONA,2.17865001498802,41.41065182999176,Hospitals i clíniques,651,Sant Martí,431353.41768427094,20,﻿99400429814,,True,10,,,64,14,Hospital de Dia Còrsega,90604,2016-03-23T14:24:06,4584670.408816694,,2021-03-03T22:14:10.878477,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,228444,el Camp de l'Arpa del Clot,True,20001
15,,7,Centraleta,Plaça d'Alfonso Comín,Telèfons,8023,61731068,932381600,Barcelona,2.1378921010617593,41.41570648103172,Hospitals i clíniques,651,Gràcia,427952.51686190005,7,﻿75990421973,,True,6,,,28,15,Hospital Quirónsalud Barcelona,701103,1997-03-22T00:00:00,4585264.675886431,,2021-08-05T16:53:02.757790,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,153294,Vallcarca i els Penitents,True,20003
16,,,Tel.,C Taquígraf Garriga,Telèfons,8014,61731068,934443109,BARCELONA,2.1316073419512267,41.385693845190495,Hospitals i clíniques,651,Les Corts,427393.88673169137,4,﻿99400264609,92086037833,True,4,,,19,16,Hospital de Dia,330708,2011-02-14T00:00:00,4581937.95464301,"Fundació ACE, Institut Català de Neurociències Aplicades",2021-03-03T22:14:21.956812,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,223268,les Corts,True,20001
17,,,Tel.,Pg Bonanova,Telèfons,8022,61731068,934340925,BARCELONA,2.130891065672255,41.40535365944363,Hospitals i clíniques,651,Sarrià-Sant Gervasi,427355.89262972784,22,﻿75990603216,,True,5,,,25,17,Clínica Bonanova de Cirurgia Ocular,44709,1999-07-17T00:00:00,4584121.163337459,,2021-03-03T22:15:03.011954,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,Àrea quirúrgica (Pg Bonanova),156619,Sant Gervasi - la Bonanova,True,20001
18,,,Tel.,C Bolívia,Telèfons,8018,61731068,931836800,BARCELONA,2.196927087468326,41.40719107800594,Hospitals i clíniques,651,Sant Martí,432877.42496127996,160,﻿99400417752,,True,10,,,71,18,Policlínica ICOA - Instituto de Cirugia Ocular Avanzada,44403,2016-01-08T12:31:04,4584271.876008619,,2021-03-03T22:14:53.282633,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,227800,Provençals del Poblenou,True,20001
19,,,Informació,Pg Manuel Girona,Telèfons,8034,61731068,902102400,BARCELONA,2.123644032557961,41.39110575704744,Hospitals i clíniques,651,Sarrià-Sant Gervasi,426734.1460125835,29,﻿99400028824,,True,5,,,23,20,Hospital CIMA. Centro Internacional de Medicina Avanzada,193108,2002-12-07T10:49:57,4582545.480572792,,2021-03-03T22:15:59.386615,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,205748,Sarrià,True,20006
20,,,Centraleta,Pg Universal,Telèfons,8042,61731068,934275250,BARCELONA,2.161990838601969,41.43787657189986,Hospitals i clíniques,651,Horta-Guinardó,429990.3192925188,34,﻿92086029435,,True,7,,,43,21,Hospital Mare de Déu de la Mercè,349105,1989-02-16T00:00:00,4587706.214951178,,2021-03-03T22:15:42.892102,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,167689,Horta,True,20003
21,,,Tel.,C Sardenya,Telèfons,8025,61731069,935674380,BARCELONA,2.165559158653853,41.40946879799104,CAPs,651,Horta-Guinardó,430258.03834851866,466,﻿1015170605,,True,7,,,33,22,Centre d'Atenció Primària Sardenya,76807,2001-01-15T00:00:00,4584549.527771263,,2021-07-19T22:02:07.487070,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,130481,el Baix Guinardó,True,20001
22,,,Tel.,C Nou de la Rambla,Telèfons,8004,61731069,933249100,BARCELONA,2.1668146806019246,41.371650458215214,CAPs,651,Sants-Montjuïc,430322.60359101254,169,﻿2067120930,,True,3,,,11,23,Centre d'Atenció Primària Les Hortes,86902,2002-03-08T00:00:00,4580349.980759241,,2021-07-19T22:02:15.956020,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,134625,el Poble-sec,True,20001
23,,,Tel.,Pg Vall d'Hebron,Telèfons,8035,61731068,931751555,BARCELONA,2.1434499328190997,41.42804936131065,Hospitals i clíniques,651,Horta-Guinardó,428430.55065672315,119,﻿99400034515,97325141753,True,7,,,40,24,Centre d'Esclerosi Múltiple de Catalunya - CEMCAT,352507,2003-02-24T13:34:16,4586630.364106636,Fundació Esclerosi Múltiple,2021-03-03T22:16:01.710409,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,206072,Montbau,True,20001
24,,,Centraleta,C Cadí,Telèfons,8031,61731069,934074055,BARCELONA,2.1705788750932693,41.433082383490444,CAPs,651,Nou Barris,430702.6954907335,58,﻿99400012795,,True,8,,,46,25,Centre d'Atenció Primària Turó,54000,2002-07-17T11:52:41,4587167.057350281,,2021-07-19T22:10:40.361285,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,204559,el Turó de la Peira,True,20003
25,,,Centraleta,C Ramon Turró,Telèfons,8019,61731069,934465700,BARCELONA,2.211223456711735,41.40633463591839,CAPs,651,Sant Martí,434071.49038278667,337,﻿92086001793,,True,10,,,69,26,Centre d'Atenció Primària Ramon Turró,110009,1984-05-30T00:00:00,4584165.815277741,,2021-07-19T22:02:40.202452,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,159986,Diagonal Mar i el Front Marítim del Poblenou,True,20003
26,,,Centraleta,C Lope de Vega,Telèfons,8005,61731069,934337709,BARCELONA,2.20237655703193,41.405766184433745,CAPs,651,Sant Martí,433331.45058300486,138,﻿92086001802,,True,10,,,68,27,Centre d'Atenció Primària Poblenou,180401,1988-03-21T00:00:00,4584109.477682092,,2021-07-19T22:02:40.835973,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,160052,el Poblenou,True,20003
27,,,Centraleta,Pg Mollerussa,Telèfons,8030,61731069,933458791,BARCELONA,2.206215066880394,41.43896601648905,CAPs,651,Sant Andreu,433686.07741256023,67,﻿92086013391,,True,9,,,59,28,Centre d'Atenció Primària Bon Pastor,214900,1985-06-12T00:00:00,4587792.342856541,,2021-07-19T22:08:50.169006,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,164383,el Bon Pastor,True,20003
28,,,Tel.,C Avenir,Telèfons,8006,61731068,932530137,BARCELONA,2.148819761970303,41.39707344769596,Hospitals i clíniques,651,Sarrià-Sant Gervasi,428845.4373573189,14,﻿99400591673,,True,5,,,26,29,Instituto de Trastornos Alimentarios,264206,2018-05-10T12:42:20,4583187.023765041,,2021-03-03T22:15:59.176611,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,231778,Sant Gervasi - Galvany,True,20001
29,,,Centraleta,C Plató,Telèfons,8006,61731070,933069900,BARCELONA,2.1424279977430216,41.401300020827094,Centres urgències (CUAPs),651,Sarrià-Sant Gervasi,428315.7564032176,21,﻿99400593384,75990364469,True,5,,,26,30,Centre d'Urgències d'Atenció Primària,260158,2018-05-30T00:00:00,4583661.522024942,Hospital Plató,2021-03-03T22:14:50.503121,65103008000002,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Centres urgències (CUAPs),,231440,Sant Gervasi - Galvany,True,20003
30,,,Centraleta,C Viladomat,Telèfons,8029,61731070,933221111,BARCELONA,2.1454451514293984,41.38879799075202,Centres urgències (CUAPs),651,Eixample,428554.27238108043,288,﻿99400593385,92086002636,True,2,,,9,31,Centre d'Urgències d'Atenció Primària,361406,2018-05-30T00:00:00,4582271.07063971,Hospital  Universitari del Sagrat Cor,2021-03-03T22:14:50.506040,65103008000002,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Centres urgències (CUAPs),,231441,la Nova Esquerra de l'Eixample,True,20003
31,,,Tel.,García Mariño,Telèfons,8022,61731068,934174602,BARCELONA,2.136094653004304,41.41251052614851,Hospitals i clíniques,651,Sarrià-Sant Gervasi,427798.76115807274,4,﻿75990058292,,True,5,,,25,32,Clínica Serveis Clinics S.A.U,140101,1996-09-18T00:00:00,4584911.360727355,,2021-03-03T22:14:20.878163,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,138274,Sant Gervasi - la Bonanova,True,20001
32,,,Tel.,C Ticià,Telèfons,8035,61731068,934172007,BARCELONA,2.138063025938122,41.41730024131077,Hospitals i clíniques,651,Gràcia,427968.56239553913,21,﻿92086029434,,True,6,,,28,33,Clínica Geriàtrica Solàrium,336500,1989-02-16T00:00:00,4585441.471595675,,2021-03-03T22:15:42.889030,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,167688,Vallcarca i els Penitents,True,20001
33,,,Centraleta,C Balmes,Telèfons,8006,61731068,932360500,BARCELONA,2.1485002924408882,41.400456568684135,Hospitals i clíniques,651,Sarrià-Sant Gervasi,428822.42250146344,271,﻿92086002898,,True,5,,,26,34,Hospital El Pilar - Institut Cardiovascular Sant Jordi,32700,1985-04-25T00:00:00,4583562.876094094,,2021-03-03T22:16:15.509028,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,24 hores,160283,Sant Gervasi - Galvany,True,20003
34,,,Centraleta,C Vallmajor,Telèfons,8021,61731069,933621125,BARCELONA,2.138800439931985,41.40045335150616,CAPs,651,Sarrià-Sant Gervasi,428011.59237784205,34,﻿92086002931,,True,5,,,26,35,Centre d'Atenció Primària Adrià,353500,1984-05-30T00:00:00,4583570.53384777,,2021-05-12T10:36:36.540400,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,159966,Sant Gervasi - Galvany,True,20003
35,,,Tel.,C Sant Eloi,Telèfons,8038,61731068,932974010,BARCELONA,2.1432939430344455,41.356077131946996,Hospitals i clíniques,651,Sants-Montjuïc,428338.5142517392,6,﻿99400279672,,True,3,,,13,36,Clínica Sant Antoni,299608,2011-10-06T11:34:12,4578640.233041299,,2021-03-03T22:14:17.821814,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,224552,la Marina de Port,True,20001
36,,,Tel.,C Lisboa,Telèfons,8032,61731069,934072768,BARCELONA,2.1569943945774512,41.42884278775608,CAPs,651,Horta-Guinardó,429563.1326467588,35,﻿94348144034,,True,7,,,37,37,Centre d'Atenció Primària Horta,179901,1994-12-14T00:00:00,4586707.34259421,,2021-07-21T09:10:30.468520,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,Equip d'Atenció Primària Horta D,181533,el Carmel,True,20001
37,,,Centraleta,Pg Maragall,Telèfons,8041,61731069,934462950,BARCELONA,2.180738533712315,41.41574157238098,CAPs,651,Sant Martí,431533.3178223392,52,﻿97295140940,,True,10,,,64,38,Centre d'Atenció Primària Passeig Maragall,194406,1997-10-22T00:00:00,4585233.813360256,,2021-07-19T22:03:01.874353,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,198734,el Camp de l'Arpa del Clot,True,20003
38,,,Tel.,Mejía Lequerica,Telèfons,8028,61731069,932275590,BARCELONA,2.1237432372725378,41.384846652460126,CAPs,651,Les Corts,426735.41315159405,1,﻿94354121938,,True,4,,,20,39,Centre d'Atenció Primària Les Corts,207202,1994-12-20T00:00:00,4581850.519354187,,2021-07-19T22:10:11.017399,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,181093,la Maternitat i Sant Ramon,True,20001
39,,,Centraleta,C Chafarinas,Telèfons,8033,61731069,933542222,BARCELONA,2.1832857637063765,41.4469756577075,CAPs,651,Nou Barris,431778.9047352953,2,﻿96116124223,,True,8,,,53,40,Centre d'Atenció Primària Chafarinas,96101,1996-04-25T00:00:00,4588699.387643195,,2021-07-19T22:02:53.870750,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,191092,la Trinitat Nova,True,20003
40,,,Centraleta,Pg Marítim Barceloneta,Telèfons,8003,61731069,932213783,BARCELONA,2.1946836219941206,41.38343360981441,CAPs,651,Ciutat Vella,432665.3945483664,25,﻿93131085357,,True,1,,,3,41,Centre d'Atenció Primària Barceloneta,197903,1993-05-11T00:00:00,4581636.097679799,,2021-07-19T22:05:52.964406,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,173315,la Barceloneta,True,20003
41,,,Tel.,C Doctor Roux,Telèfons,8017,61731068,932041300,BARCELONA,2.1288603299902027,41.399248992103516,Hospitals i clíniques,651,Sarrià-Sant Gervasi,427179.3374911064,76,﻿75990049258,,True,5,,,24,42,Clínica Mi Tres Torres,103502,1996-09-18T00:00:00,4583445.134892676,,2021-03-03T22:14:19.141760,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,137553,les Tres Torres,True,20001
42,,,Tel.,Av Diagonal,Telèfons,8034,61731068,932542400,BARCELONA,2.1295735111980156,41.3898916934532,Hospitals i clíniques,651,Les Corts,427228.5182380354,660,﻿75990060288,,True,4,,,19,43,Hospital de Barcelona,144601,1996-09-18T00:00:00,4582405.700043358,,2018-07-26T15:45:03,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,139527,les Corts,True,20001
43,,,Tel.,C Pere Vergés,Telèfons,8020,61731069,932788660,BARCELONA,2.208656896009578,41.42293083907828,CAPs,651,Sant Martí,433873.8019409037,3,﻿92086018491,,True,10,,,73,68,Centre d'Atenció Primària La Pau,700957,1987-02-04T00:00:00,4586010.263257357,,2021-07-19T22:09:03.561831,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,165910,la Verneda i la Pau,True,20001
44,,,Centraleta,C Cartagena,Telèfons,8025,61731068,934169700,BARCELONA,2.174376777322996,41.41420672357582,Hospitals i clíniques,651,Horta-Guinardó,431000.02903507673,340,﻿92086003424,92086003422,True,7,,,35,44,"Institut d'Urologia, Nefrologia i Andrologia",68900,1988-03-18T00:00:00,4585068.464863859,Fundació Puigvert,2021-03-03T22:14:16.114371,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,160480,el Guinardó,True,20003
45,,,Tel.,C Torras i Pujalt,Telèfons,8022,61731068,932122300,BARCELONA,2.134797456051401,41.40070166539195,Hospitals i clíniques,651,Sarrià-Sant Gervasi,427677.25161963655,1,﻿75990212123,,True,5,,,25,45,Clínica Sagrada Família,339203,1996-09-18T00:00:00,4583601.435475036,,2021-03-03T22:15:56.236615,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,147149,Sant Gervasi - la Bonanova,True,20001
46,,,Centraleta,Madrazo,Telèfons,8006,61731068,934169100,BARCELONA,2.1504653774644473,41.401464872124905,Hospitals i clíniques,651,Sarrià-Sant Gervasi,428987.7848715214,8,﻿93029144057,,True,5,,,27,46,Hospital Fremap - Centre de Prevenció i Rehabilitació,187105,1993-01-29T00:00:00,4583673.204052784,,2021-03-03T22:15:38.749632,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,173228,el Putxet i el Farró,True,20003
47,,,Centraleta,Av Santuari S Josep Muntany,Telèfons,8024,61731068,933674100,BARCELONA,2.154811776742894,41.410567576190786,Hospitals i clíniques,651,Gràcia,429360.9620344993,12,﻿92086003274,,True,6,,,30,47,Hospital de l'Esperança,320205,1989-08-10T00:00:00,4584680.222310777,,2021-11-12T12:49:36.529513,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,160385,la Salut,True,20003
48,,,Centraleta,Ptge Vapor Vell,Telèfons,8028,61731069,934915257,BARCELONA,2.1350723954187125,41.376766162099585,CAPs,651,Sants-Montjuïc,427673.71022529155,6,﻿92086002370,,True,3,,,18,48,Centre d'Atenció Primària Sants,700952,1984-05-30T00:00:00,4580943.919404631,,2021-03-03T22:15:35.006147,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,160161,Sants,True,20003
49,,,Tel.,Pg Zona Franca,Telèfons,8038,61731068,935119039,BARCELONA,2.1370125986858204,41.363372895335004,Hospitals i clíniques,651,Sants-Montjuïc,427821.1511110357,242,﻿99400607886,,True,3,,,13,49,Clínica Podològica Integral,369408,2018-09-06T09:30:18,4579455.40496937,,2021-03-03T22:15:54.528213,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,232549,la Marina de Port,True,20001
50,,,Centraleta,Pg Sant Joan,Telèfons,8010,61731069,932650117,BARCELONA,2.178962864832544,41.39267932164973,CAPs,651,Eixample,431360.65502096317,20,﻿92086001558,,True,2,,,5,50,Centre d'Atenció Primària Passeig Sant Joan,305100,1988-03-18T00:00:00,4582674.87628119,,2021-07-19T22:02:39.584907,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,160564,el Fort Pienc,True,20003
51,,,Centraleta,Av Meridiana,Telèfons,8030,61731069,932745490,BARCELONA,2.183633941889013,41.433213500197276,CAPs,651,Sant Andreu,431793.57990241103,428,﻿92086004861,,True,9,,,60,51,Centre d'Atenció Primària Sant Andreu,209900,1988-03-21T00:00:00,4587171.246531101,,2021-07-19T22:06:24.017821,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,160627,Sant Andreu,True,20003
52,,,Tel.,Av Tibidabo,Telèfons,8022,61731068,932127000,BARCELONA,2.135828746667937,41.412168077418634,Hospitals i clíniques,651,Sarrià-Sant Gervasi,427776.1583856994,20,﻿92086005453,,True,5,,,25,52,Clínica Sant Honorat,101008,1985-04-25T00:00:00,4584873.56409103,,2021-03-03T22:14:25.664287,65103008000000,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> Hospitals i clíniques,,162346,Sant Gervasi - la Bonanova,True,20001
53,,,Centraleta,Av Rio de Janeiro,Telèfons,8016,61731069,932769900,BARCELONA,2.181982656352555,41.439945663466254,CAPs,651,Nou Barris,431662.67802094016,83,﻿98084143347,,True,8,,,52,53,Centre d'Atenció Primària Rio de Janeiro,282650,1998-03-25T00:00:00,4587919.949211039,,2022-02-23T08:59:33.381002,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,201173,la Prosperitat,True,20003
54,,,Centraleta,Via Bàrcino,Telèfons,8033,61731069,933153934,BARCELONA,2.192776535534067,41.45098193478274,CAPs,651,Sant Andreu,432575.8349168218,88,﻿92086012519,,True,9,,,57,54,Centre d'Atenció Primària Trinitat Vella,34400,1985-10-11T00:00:00,4589136.725544233,,2021-07-19T22:08:41.759157,65103008000001,Planol BCN >> Sanitat >> Hospitals i Centres d'Atenció Primària >> CAPs,,164384,la Trinitat Vella,True,20003
